REFERENCE_ID,TREATMENT,GENERATION,PATCH,CASTCOUNT,CONFCOUNT
195,A,1,5,0,0
195,A,1,6,0,0
195,A,1,7,0,0
195,A,1,8,0,0
195,A,1,9,0,0
195,A,1,10,0,0
195,A,1,11,0,0
195,A,1,12,0,0
195,A,1,13,0,0
195,A,1,14,0,0
195,A,1,15,0,0
195,A,1,16,0,0
195,A,2,1,93,0
195,A,2,2,121,0
195,A,2,3,62,0
195,A,2,4,12,0
195,A,2,5,52,0
195,A,2,6,27,0
195,A,2,7,11,0
195,A,2,8,0,0
195,A,2,9,0,0
195,A,2,10,0,0
195,A,2,11,0,0
195,A,2,12,0,0
195,A,2,13,0,0
195,A,2,14,0,0
195,A,2,15,0,0
195,A,2,16,0,0
195,A,3,1,180,0
195,A,3,2,121,0
195,A,3,3,100,0
195,A,3,4,116,0
195,A,3,5,101,0
195,A,3,6,45,0
195,A,3,7,60,0
195,A,3,8,30,0
195,A,3,9,14,0
195,A,3,10,1,0
195,A,3,11,0,0
195,A,3,12,0,0
195,A,3,13,0,0
195,A,3,14,0,0
195,A,3,15,0,0
195,A,3,16,0,0
195,A,4,1,92,0
195,A,4,2,98,0
195,A,4,3,99,0
195,A,4,4,117,0
195,A,4,5,129,0
195,A,4,6,102,0
195,A,4,7,83,0
195,A,4,8,56,0
195,A,4,9,42,0
195,A,4,10,37,0
195,A,4,11,21,0
195,A,4,12,1,0
195,A,4,13,0,0
195,A,4,14,0,0
195,A,4,15,0,0
195,A,4,16,0,0
195,A,5,1,143,0
195,A,5,2,199,0
195,A,5,3,89,0
195,A,5,4,133,0
195,A,5,5,151,0
195,A,5,6,140,0
195,A,5,7,118,0
195,A,5,8,156,0
195,A,5,9,156,0
195,A,5,10,102,0
195,A,5,11,84,0
195,A,5,12,4,0
195,A,5,13,0,0
195,A,5,14,0,0
195,A,5,15,0,0
195,A,5,16,0,0
195,A,6,1,143,0
195,A,6,2,343,0
195,A,6,3,186,0
195,A,6,4,234,0
195,A,6,5,246,0
195,A,6,6,288,0
195,A,6,7,176,0
195,A,6,8,201,0
195,A,6,9,200,0
195,A,6,10,231,0
195,A,6,11,77,0
195,A,6,12,57,0
195,A,6,13,44,0
195,A,6,14,0,0
195,A,6,15,0,0
195,A,6,16,0,0
195,A,7,1,170,0
195,A,7,2,142,0
195,A,7,3,289,0
195,A,7,4,231,0
195,A,7,5,219,0
195,A,7,6,143,0
195,A,7,7,179,0
195,A,7,8,181,0
195,A,7,9,279,0
195,A,7,10,147,0
195,A,7,11,68,0
195,A,7,12,97,0
195,A,7,13,28,0
195,A,7,14,81,0
195,A,7,15,83,0
195,A,7,16,25,0
195,A,8,1,186,0
195,A,8,2,235,0
195,A,8,3,256,0
195,A,8,4,255,0
195,A,8,5,180,0
195,A,8,6,329,0
195,A,8,7,185,0
195,A,8,8,202,0
195,A,8,9,221,0
195,A,8,10,170,0
195,A,8,11,172,0
195,A,8,12,173,0
195,A,8,13,130,0
195,A,8,14,149,0
195,A,8,15,102,0
195,A,8,16,157,0
196,A,0,1,50,0
196,A,0,2,0,0
196,A,0,3,0,0
196,A,0,4,0,0
196,A,0,5,0,0
196,A,0,6,0,0
196,A,0,7,0,0
196,A,0,8,0,0
196,A,0,9,0,0
196,A,0,10,0,0
196,A,0,11,0,0
196,A,0,12,0,0
196,A,0,13,0,0
196,A,0,14,0,0
196,A,0,15,0,0
196,A,0,16,0,0
196,A,1,1,14,0
196,A,1,2,16,0
196,A,1,3,14,0
196,A,1,4,0,0
196,A,1,5,0,0
196,A,1,6,0,0
196,A,1,7,0,0
196,A,1,8,0,0
196,A,1,9,0,0
196,A,1,10,0,0
196,A,1,11,0,0
196,A,1,12,0,0
196,A,1,13,0,0
196,A,1,14,0,0
196,A,1,15,0,0
196,A,1,16,0,0
196,A,2,1,77,0
196,A,2,2,45,0
196,A,2,3,21,0
196,A,2,4,39,0
196,A,2,5,42,0
196,A,2,6,2,0
196,A,2,7,0,0
196,A,2,8,0,0
196,A,2,9,0,0
196,A,2,10,0,0
196,A,2,11,0,0
196,A,2,12,0,0
196,A,2,13,0,0
196,A,2,14,0,0
196,A,2,15,0,0
196,A,2,16,0,0
196,A,3,1,124,0
196,A,3,2,120,0
196,A,3,3,65,0
196,A,3,4,101,0
196,A,3,5,42,0
196,A,3,6,43,0
196,A,3,7,31,0
196,A,3,8,0,0
196,A,3,9,0,0
196,A,3,10,0,0
196,A,3,11,0,0
196,A,3,12,0,0
196,A,3,13,0,0
196,A,3,14,0,0
196,A,3,15,0,0
196,A,3,16,0,0
196,A,4,1,97,0
196,A,4,2,150,0
196,A,4,3,55,0
196,A,4,4,65,0
196,A,4,5,81,0
196,A,4,6,29,0
196,A,4,7,50,0
196,A,4,8,20,0
196,A,4,9,21,0
196,A,4,10,1,0
196,A,4,11,0,0
196,A,4,12,0,0
196,A,4,13,0,0
196,A,4,14,0,0
196,A,4,15,0,0
196,A,4,16,0,0
196,A,5,1,181,0
196,A,5,2,232,0
196,A,5,3,240,0
196,A,5,4,135,0
196,A,5,5,149,0
196,A,5,6,154,0
196,A,5,7,118,0
196,A,5,8,122,0
196,A,5,9,51,0
196,A,5,10,51,0
196,A,5,11,28,0
196,A,5,12,4,0
196,A,5,13,0,0
196,A,5,14,0,0
196,A,5,15,0,0
196,A,5,16,0,0
196,A,6,1,248,0
196,A,6,2,188,0
196,A,6,3,282,0
196,A,6,4,178,0
196,A,6,5,117,0
196,A,6,6,282,0
196,A,6,7,192,0
196,A,6,8,236,0
196,A,6,9,155,0
196,A,6,10,61,0
196,A,6,11,71,0
196,A,6,12,59,0
196,A,6,13,40,0
196,A,6,14,52,0
196,A,6,15,0,0
196,A,6,16,0,0
196,A,7,1,162,0
196,A,7,2,403,0
196,A,7,3,230,0
196,A,7,4,283,0
196,A,7,5,222,0
196,A,7,6,233,0
196,A,7,7,154,0
196,A,7,8,348,0
196,A,7,9,255,0
196,A,7,10,126,0
196,A,7,11,154,0
196,A,7,12,148,0
196,A,7,13,86,0
196,A,7,14,87,0
196,A,7,15,0,0
196,A,7,16,0,0
196,A,8,1,248,0
196,A,8,2,150,0
196,A,8,3,251,0
196,A,8,4,188,0
196,A,8,5,241,0
196,A,8,6,167,0
196,A,8,7,249,0
196,A,8,8,167,0
196,A,8,9,183,0
196,A,8,10,173,0
196,A,8,11,214,0
196,A,8,12,145,0
196,A,8,13,113,0
196,A,8,14,48,0
196,A,8,15,97,0
196,A,8,16,42,0
205,D,0,1,50,0
205,D,0,2,0,0
205,D,0,3,0,0
205,D,0,4,0,0
205,D,0,5,0,0
205,D,0,6,0,0
205,D,0,7,0,0
205,D,0,8,0,0
205,D,0,9,0,50
205,D,0,10,0,50
205,D,0,11,0,50
205,D,0,12,0,50
205,D,0,13,0,50
205,D,0,14,0,50
205,D,0,15,0,50
205,D,0,16,0,50
205,D,1,1,2,0
205,D,1,2,28,0
205,D,1,3,20,0
205,D,1,4,6,0
205,D,1,5,0,0
205,D,1,6,0,0
205,D,1,7,0,0
205,D,1,8,0,3
205,D,1,9,0,76
205,D,1,10,0,120
205,D,1,11,0,113
205,D,1,12,0,86
205,D,1,13,0,90
205,D,1,14,0,79
205,D,1,15,0,57
205,D,1,16,0,68
205,D,2,1,107,0
205,D,2,2,13,0
205,D,2,3,53,0
205,D,2,4,46,0
205,D,2,5,43,0
205,D,2,6,0,0
205,D,2,7,0,2
205,D,2,8,0,122
205,D,2,9,0,222
205,D,2,10,0,192
205,D,2,11,0,328
205,D,2,12,0,267
205,D,2,13,0,257
205,D,2,14,0,197
205,D,2,15,0,274
205,D,2,16,0,177
205,D,3,1,152,0
205,D,3,2,109,0
205,D,3,3,88,0
205,D,3,4,83,0
205,D,3,5,59,1
205,D,3,6,63,3
205,D,3,7,18,20
205,D,3,8,1,267
205,D,3,9,1,290
205,D,3,10,0,309
205,D,3,11,0,259
205,D,3,12,0,315
205,D,3,13,0,303
205,D,3,14,0,306
205,D,3,15,0,284
205,D,3,16,0,172
205,D,4,1,147,0
205,D,4,2,116,0
205,D,4,3,131,0
205,D,4,4,76,0
205,D,4,5,61,0
205,D,4,6,74,62
205,D,4,7,20,128
205,D,4,8,16,146
205,D,4,9,3,216
205,D,4,10,0,363
205,D,4,11,0,190
205,D,4,12,0,322
205,D,4,13,0,237
205,D,4,14,0,244
205,D,4,15,0,278
205,D,4,16,0,301
205,D,5,1,203,0
205,D,5,2,204,0
205,D,5,3,146,0
205,D,5,4,98,0
205,D,5,5,127,0
205,D,5,6,51,134
205,D,5,7,129,249
205,D,5,8,14,268
205,D,5,9,10,339
205,D,5,10,1,253
205,D,5,11,1,366
205,D,5,12,2,378
205,D,5,13,0,271
205,D,5,14,0,336
205,D,5,15,0,200
205,D,5,16,0,217
205,D,6,1,249,0
205,D,6,2,331,1
205,D,6,3,196,0
205,D,6,4,174,4
205,D,6,5,185,25
205,D,6,6,110,107
205,D,6,7,149,221
205,D,6,8,30,253
205,D,6,9,15,307
205,D,6,10,16,284
205,D,6,11,7,169
205,D,6,12,11,183
205,D,6,13,2,290
205,D,6,14,2,340
205,D,6,15,0,257
205,D,6,16,0,214
205,D,7,1,343,0
205,D,7,2,199,0
205,D,7,3,252,4
205,D,7,4,302,25
205,D,7,5,122,72
205,D,7,6,33,143
205,D,7,7,147,149
205,D,7,8,32,226
205,D,7,9,56,439
205,D,7,10,9,234
205,D,7,11,12,239
205,D,7,12,13,278
205,D,7,13,7,272
205,D,7,14,1,295
205,D,7,15,0,214
205,D,7,16,0,345
205,D,8,1,298,2
205,D,8,2,384,6
205,D,8,3,184,23
205,D,8,4,175,86
205,D,8,5,79,100
205,D,8,6,51,168
205,D,8,7,209,236
205,D,8,8,28,154
205,D,8,9,17,273
205,D,8,10,6,268
205,D,8,11,43,301
205,D,8,12,25,298
205,D,8,13,8,429
205,D,8,14,15,299
205,D,8,15,0,282
205,D,8,16,0,380
206,D,0,1,50,0
206,D,0,2,0,0
206,D,0,3,0,0
206,D,0,4,0,0
206,D,0,5,0,0
206,D,0,6,0,0
206,D,0,7,0,0
206,D,0,8,0,0
206,D,0,9,0,50
206,D,0,10,0,50
206,D,0,11,0,50
206,D,0,12,0,50
206,D,0,13,0,50
206,D,0,14,0,50
206,D,0,15,0,50
206,D,0,16,0,50
206,D,1,1,0,0
206,D,1,2,15,0
206,D,1,3,20,0
206,D,1,4,0,0
206,D,1,5,0,0
206,D,1,6,0,0
206,D,1,7,0,0
206,D,1,8,0,2
206,D,1,9,0,69
206,D,1,10,0,62
206,D,1,11,0,112
206,D,1,12,0,82
206,D,1,13,0,96
206,D,1,14,0,58
206,D,1,15,0,83
206,D,1,16,0,57
206,D,2,1,124,0
206,D,2,2,35,0
206,D,2,3,46,0
206,D,2,4,33,0
206,D,2,5,8,0
206,D,2,6,0,0
206,D,2,7,0,0
206,D,2,8,0,42
206,D,2,9,0,210
206,D,2,10,0,183
206,D,2,11,0,274
206,D,2,12,0,255
206,D,2,13,0,241
206,D,2,14,0,224
206,D,2,15,0,237
206,D,2,16,0,212
206,D,3,1,201,0
206,D,3,2,118,0
206,D,3,3,68,0
206,D,3,4,102,0
206,D,3,5,26,0
206,D,3,6,15,1
206,D,3,7,0,4
206,D,3,8,0,261
206,D,3,9,0,173
206,D,3,10,0,239
206,D,3,11,0,297
206,D,3,12,0,434
206,D,3,13,0,376
206,D,3,14,0,268
206,D,3,15,0,230
206,D,3,16,0,286
206,D,4,1,109,0
206,D,4,2,74,0
206,D,4,3,90,0
206,D,4,4,67,0
206,D,4,5,75,0
206,D,4,6,40,3
206,D,4,7,22,58
206,D,4,8,1,392
206,D,4,9,0,328
206,D,4,10,0,177
206,D,4,11,0,226
206,D,4,12,0,220
206,D,4,13,0,150
206,D,4,14,0,216
206,D,4,15,0,227
206,D,4,16,0,247
206,D,5,1,174,0
206,D,5,2,177,0
206,D,5,3,170,0
206,D,5,4,168,0
206,D,5,5,121,0
206,D,5,6,99,64
206,D,5,7,45,137
206,D,5,8,11,221
206,D,5,9,9,379
206,D,5,10,1,285
206,D,5,11,0,497
206,D,5,12,0,303
206,D,5,13,0,455
206,D,5,14,0,131
206,D,5,15,0,416
206,D,5,16,0,236
206,D,6,1,166,0
206,D,6,2,266,0
206,D,6,3,160,2
206,D,6,4,221,6
206,D,6,5,257,21
206,D,6,6,32,115
206,D,6,7,45,223
206,D,6,8,16,154
206,D,6,9,7,360
206,D,6,10,1,372
206,D,6,11,1,234
206,D,6,12,2,156
206,D,6,13,0,182
206,D,6,14,0,131
206,D,6,15,0,335
206,D,6,16,0,373
206,D,7,1,231,0
206,D,7,2,259,6
206,D,7,3,183,11
206,D,7,4,199,1
206,D,7,5,251,120
206,D,7,6,70,254
206,D,7,7,57,270
206,D,7,8,3,231
206,D,7,9,20,361
206,D,7,10,0,295
206,D,7,11,7,471
206,D,7,12,0,400
206,D,7,13,2,368
206,D,7,14,1,246
206,D,7,15,0,402
206,D,7,16,0,272
206,D,8,1,249,2
206,D,8,2,209,8
206,D,8,3,255,21
206,D,8,4,160,36
206,D,8,5,167,89
206,D,8,6,65,197
206,D,8,7,63,174
206,D,8,8,29,275
206,D,8,9,24,253
206,D,8,10,5,168
206,D,8,11,10,203
206,D,8,12,8,251
206,D,8,13,0,129
206,D,8,14,0,171
206,D,8,15,0,163
206,D,8,16,0,420
208,D,0,1,50,0
208,D,0,2,0,0
208,D,0,3,0,0
208,D,0,4,0,0
208,D,0,5,0,0
208,D,0,6,0,0
208,D,0,7,0,0
208,D,0,8,0,0
208,D,0,9,0,50
208,D,0,10,0,50
208,D,0,11,0,50
208,D,0,12,0,50
208,D,0,13,0,50
208,D,0,14,0,50
208,D,0,15,0,50
208,D,0,16,0,50
208,D,1,1,27,0
208,D,1,2,29,0
208,D,1,3,10,0
208,D,1,4,0,0
208,D,1,5,0,0
208,D,1,6,0,0
208,D,1,7,0,0
208,D,1,8,0,4
208,D,1,9,0,139
208,D,1,10,0,102
208,D,1,11,0,128
208,D,1,12,0,106
208,D,1,13,0,131
208,D,1,14,0,138
208,D,1,15,0,114
208,D,1,16,0,99
208,D,2,1,112,0
208,D,2,2,63,0
208,D,2,3,74,0
208,D,2,4,12,0
208,D,2,5,0,0
208,D,2,6,0,2
208,D,2,7,0,15
208,D,2,8,0,34
208,D,2,9,0,250
208,D,2,10,0,293
208,D,2,11,0,328
208,D,2,12,0,243
208,D,2,13,0,364
208,D,2,14,0,299
208,D,2,15,0,340
208,D,2,16,0,240
208,D,3,1,111,0
208,D,3,2,172,0
208,D,3,3,79,0
208,D,3,4,21,2
208,D,3,5,41,13
208,D,3,6,22,0
208,D,3,7,3,22
208,D,3,8,0,124
208,D,3,9,0,190
208,D,3,10,0,186
208,D,3,11,0,167
208,D,3,12,0,339
208,D,3,13,0,188
208,D,3,14,0,269
208,D,3,15,0,239
208,D,3,16,0,270
208,D,4,1,76,0
208,D,4,2,62,0
208,D,4,3,73,3
208,D,4,4,70,9
208,D,4,5,63,24
208,D,4,6,31,55
208,D,4,7,8,123
208,D,4,8,0,323
208,D,4,9,0,330
208,D,4,10,0,216
208,D,4,11,0,221
208,D,4,12,0,285
208,D,4,13,0,343
208,D,4,14,0,170
208,D,4,15,0,149
208,D,4,16,0,167
208,D,5,1,298,1
208,D,5,2,108,2
208,D,5,3,108,9
208,D,5,4,162,12
208,D,5,5,208,156
208,D,5,6,61,134
208,D,5,7,10,198
208,D,5,8,0,203
208,D,5,9,0,299
208,D,5,10,0,395
208,D,5,11,1,278
208,D,5,12,0,456
208,D,5,13,0,422
208,D,5,14,0,337
208,D,5,15,0,302
208,D,5,16,0,349
208,D,6,1,298,0
208,D,6,2,256,11
208,D,6,3,232,22
208,D,6,4,131,64
208,D,6,5,125,143
208,D,6,6,6,145
208,D,6,7,12,170
208,D,6,8,12,335
208,D,6,9,9,433
208,D,6,10,0,274
208,D,6,11,23,278
208,D,6,12,9,186
208,D,6,13,15,254
208,D,6,14,4,244
208,D,6,15,0,347
208,D,6,16,0,275
208,D,7,1,339,3
208,D,7,2,270,24
208,D,7,3,213,58
208,D,7,4,123,59
208,D,7,5,122,181
208,D,7,6,39,155
208,D,7,7,25,576
208,D,7,8,8,123
208,D,7,9,9,438
208,D,7,10,18,444
208,D,7,11,15,112
208,D,7,12,8,724
208,D,7,13,20,209
208,D,7,14,9,328
208,D,7,15,1,606
208,D,7,16,6,283
208,D,8,1,367,16
208,D,8,2,199,26
208,D,8,3,243,74
208,D,8,4,100,83
208,D,8,5,30,149
208,D,8,6,23,170
208,D,8,7,37,220
208,D,8,8,60,114
208,D,8,9,18,92
208,D,8,10,10,93
208,D,8,11,28,47
208,D,8,12,58,266
208,D,8,13,43,152
208,D,8,14,11,210
208,D,8,15,30,239
208,D,8,16,9,158
